time	latitude	longitude	depth	mag	magType	nst	gap	dmin	rms	net	id	updated	place	type	horizontalError	depthError	magError	magNst	status	locationSource	magSource
2023-09-26T01:39:43.530Z	4.7369	127.4879	94	5.9	mww	128	44	2.996	0.75	us	us7000ky3a	2023-09-27T01:42:39.828Z	Pulau-Pulau Talaud, Indonesia	earthquake	5.62	1.852	0.04	60	reviewed	us	us
2023-09-26T01:37:05.150Z	36.1332	70.4479	138.859	4.2	mb	21	115	1.96	0.49	us	us7000ky39	2023-09-26T23:03:00.040Z	Hindu Kush region, Afghanistan	earthquake	5.82	19.114	0.374	2	reviewed	us	us
2023-09-26T01:00:41.280Z	38.8274994	-122.8466644	0.5	0.78	md	7	164	0.01009	0.05	nc	nc73941961	2023-09-26T01:02:16.116Z	10 km NW of The Geysers, CA	earthquake	0.42	0.81	0.12	7	automatic	nc	nc
2023-09-26T00:59:49.108Z	39.739	-120.5633	8.5	1.7	ml	11	195.35	0.138	0.1847	nn	nn00866350	2023-09-26T04:21:46.404Z	Northern California	earthquake		3	0.24	6	reviewed	nn	nn
2023-09-26T00:59:04.110Z	35.6361667	-117.5641667	3.4	1.2	ml	23	88	0.118	0.14	ci	ci40572504	2023-09-26T13:56:12.286Z	10 km E of Ridgecrest, CA	earthquake	0.21	1.01	0.132	13	reviewed	ci	ci
2023-09-26T00:46:36.400Z	19.76	-64.2965	22	3.98	md	18	300	1.5546	0.39	pr	pr2023269000	2023-09-26T01:15:47.275Z	Virgin Islands	earthquake	1.51	29.78	0.09	16	reviewed	pr	pr
2023-09-26T00:43:59.960Z	38.8363342	-122.7921677	2.03	0.79	md	7	100	0.002514	0.01	nc	nc73941946	2023-09-26T00:45:35.963Z	6 km WNW of Cobb, CA	earthquake	0.86	1.44	0.27	8	automatic	nc	nc
2023-09-26T00:36:43.580Z	33.2736667	-116.7791667	12.06	0.86	ml	32	34	0.04129	0.14	ci	ci40572496	2023-09-26T13:49:37.420Z	4 km NNW of Lake Henshaw, CA	earthquake	0.19	0.48	0.119	15	reviewed	ci	ci
2023-09-26T00:35:41.764Z	59.6675	-153.1411	94.1	1.3	ml				0.95	ak	ak023ccvry4g	2023-09-26T00:47:27.835Z	55 km ESE of Pedro Bay, Alaska	earthquake		1.1			automatic	ak	ak
2023-09-26T00:34:34.470Z	58.214	-155.1145	-2.17	0.03	ml	12	64		0.13	av	av92058406	2023-09-27T00:07:40.540Z	81 km NNW of Karluk, Alaska	earthquake	0.21	2.14	0.369955194	12	reviewed	av	av
2023-09-26T00:26:42.480Z	39.7425	-120.5643333	5.01	2.77	md	19	66	0.1021	0.12	nc	nc73941941	2023-09-27T00:30:11.015Z	0 km NNE of Valley Ranch, CA	earthquake	0.28	0.9	0.129	38	reviewed	nc	nc
2023-09-26T00:10:33.558Z	63.1019	-151.3474	0.1	1.4	ml				1.2	ak	ak023ccvmkl7	2023-09-26T00:13:09.899Z	52 km SSE of Denali National Park, Alaska	earthquake		0.4			automatic	ak	ak
2023-09-26T00:08:11.240Z	47.92466667	-121.9096667	16.17	0.44	md	4	143	0.1214	0.1	uw	uw61962236	2023-09-28T04:48:09.110Z	5 km N of Woods Creek, Washington	earthquake	0.59	1.6	0.21723268	3	reviewed	uw	uw
2023-09-26T00:05:44.273Z	59.3735	-151.6772	50.7	3.1	ml				0.37	ak	ak023ccvlite	2023-09-26T06:33:15.794Z	7 km SSE of Seldovia, Alaska	earthquake		0.8			automatic	ak	ak
2023-09-25T23:57:54.157Z	61.9081	-152.6321	131.9	1.7	ml				0.83	ak	ak023cbm2b93	2023-09-26T00:00:05.660Z	65 km W of Skwentna, Alaska	earthquake		0.8			automatic	ak	ak
2023-09-25T23:49:31.710Z	17.94783333	-66.853	11.75	1.98	md	7	209	0.03685	0.08	pr	pr71425958	2023-09-26T00:30:26.240Z	5 km SE of Maria Antonia, Puerto Rico	earthquake	0.68	0.6	0.175748465	6	reviewed	pr	pr
2023-09-25T23:48:33.310Z	17.919	-66.84166667	10.94	2.21	md	7	224	0.06625	0.09	pr	pr71425953	2023-09-26T00:15:14.110Z	8 km SE of Maria Antonia, Puerto Rico	earthquake	1.31	0.82	0.076041446	6	reviewed	pr	pr
2023-09-25T23:46:39.400Z	38.7916679	-122.7013321	2.07	0.99	md	6	144	0.02351	0	nc	nc73941931	2023-09-25T23:48:16.506Z	2 km NNW of Anderson Springs, CA	earthquake	1.55	3.27	0.26	7	automatic	nc	nc
2023-09-25T23:39:22.033Z	38.3256	141.3002	81.058	4.5	mwr	226	132	2.467	0.74	us	us7000ky2u	2023-09-26T00:46:51.040Z	10 km S of Ishinomaki, Japan	earthquake	7.74	6.154	0.071	19	reviewed	us	us
2023-09-25T23:37:08.510Z	51.69866667	-178.5893333	18.42	1.59	ml	10	142		0.13	av	av92058301	2023-09-26T22:25:15.110Z	136 km W of Adak, Alaska	earthquake	0.59	1.67	0.232350523	10	reviewed	av	av
2023-09-25T23:36:38.640Z	38.8341675	-122.7898331	1.72	1.11	md	16	57	0.004254	0.01	nc	nc73941921	2023-09-25T23:38:16.271Z	6 km WNW of Cobb, CA	earthquake	0.24	0.6	0.14	16	automatic	nc	nc
2023-09-25T23:33:52.150Z	41.9388333	-112.3803333	0.12	1.13	md	15	92	0.0426	0.1	uu	uu60550862	2023-09-26T13:01:13.670Z	12 km WSW of Portage, Utah	earthquake	0.33	8.25	0.062	8	reviewed	uu	uu
2023-09-25T23:31:16.430Z	35.0401667	-117.6743333	-0.79	1.35	ml	9	126	0.1071	0.11	ci	ci40572488	2023-09-26T00:05:34.236Z	5 km NNW of Boron, CA	quarry blast	0.48	31.61	0.141	20	reviewed	ci	ci
2023-09-25T23:29:34.900Z	38.7796669	-122.7161636	1.75	1.25	md	6	196	0.01646	0.01	nc	nc73941906	2023-09-25T23:31:10.331Z	2 km WNW of Anderson Springs, CA	earthquake	1.12	2.22	0.38	7	automatic	nc	nc
2023-09-25T23:29:31.910Z	17.9285	-66.28683333	13.9	2.34	md	8	215	0.2218	0.08	pr	pr71425948	2023-09-25T23:43:16.970Z	5 km SSE of Salinas, Puerto Rico	earthquake	0.48	3.65	0.060803497	5	reviewed	pr	pr
2023-09-25T23:28:10.910Z	34.0343333	-117.2616667	17.03	1.13	ml	33	63	0.08144	0.12	ci	ci40572480	2023-09-25T23:42:21.190Z	2 km S of Loma Linda, CA	earthquake	0.18	0.35	0.22	26	reviewed	ci	ci
2023-09-25T23:27:06.090Z	38.8320007	-122.8180008	1.57	0.73	md	11	83	0.01059	0.02	nc	nc73941901	2023-09-25T23:28:40.258Z	8 km NW of The Geysers, CA	earthquake	0.39	0.8	0.37	11	automatic	nc	nc
2023-09-25T23:25:07.070Z	17.89933333	-66.8385	11.31	2.5	md	21	206	0.08472	0.11	pr	pr71425938	2023-09-25T23:43:10.950Z	10 km SSE of Maria Antonia, Puerto Rico	earthquake	0.41	0.3	0.100935856	5	reviewed	pr	pr
2023-09-25T23:24:21.913Z	58.1674	-155.2312	0	0.9	ml				0.57	ak	ak023cblv64v	2023-09-26T22:21:11.820Z	Alaska Peninsula	earthquake		4			automatic	ak	ak
2023-09-25T23:11:17.735Z	64.9947	-147.4879	0	1.5	ml				0.99	ak	ak023cblsdi5	2023-09-25T23:13:01.768Z	7 km ENE of Fox, Alaska	earthquake		0.4			automatic	ak	ak
2023-09-25T23:10:54.760Z	35.6766667	-117.555	9.95	0.8	ml	13	129	0.09128	0.13	ci	ci40572472	2023-09-25T23:33:41.108Z	13 km ENE of Ridgecrest, CA	earthquake	0.46	0.82	0.116	5	reviewed	ci	ci
2023-09-25T23:09:31.740Z	57.03066667	-135.6415	6.61	0.53	ml	5	188		0.15	av	av91116643	2023-09-26T00:56:54.110Z	19 km W of Sitka, Alaska	earthquake	1.3	1.15	0.262621205	5	reviewed	av	av
2023-09-25T23:06:24.820Z	58.17133333	-155.3348333	0.42	-0.22	ml	9	76		0.06	av	av92058221	2023-09-26T22:30:07.160Z	Alaska Peninsula	earthquake	0.25	1.36	0.229864318	9	reviewed	av	av
2023-09-25T23:04:32.058Z	24.4831	122.7399	99.749	4.3	mb	59	55	0.248	0.51	us	us7000ky2c	2023-09-25T23:39:21.040Z	26 km W of Yonakuni, Japan	earthquake	5.05	4.597	0.086	38	reviewed	us	us
2023-09-25T23:03:04.460Z	33.197	-116.3863333	13.56	0.85	ml	27	73	0.07556	0.2	ci	ci40572464	2023-09-25T23:21:49.802Z	7 km S of Borrego Springs, CA	earthquake	0.31	0.8	0.165	12	reviewed	ci	ci
2023-09-25T22:59:29.980Z	38.8226662	-122.8059998	2.56	1.07	md	15	41	0.003265	0.01	nc	nc73941891	2023-09-25T23:01:05.121Z	7 km NW of The Geysers, CA	earthquake	0.28	1.07	0.17	17	automatic	nc	nc
2023-09-25T22:49:29.670Z	46.13266667	-122.4921667	19.06	1.09	ml	11	179	0.1101	0.11	uw	uw61962226	2023-09-27T18:04:27.140Z	Washington	earthquake	0.6	1.12	0.232465513	8	reviewed	uw	uw
2023-09-25T22:48:43.143Z	62.0811	-150.9617	9.9	1.3	ml				0.71	ak	ak023cblexcq	2023-09-25T22:50:42.710Z	24 km ENE of Skwentna, Alaska	earthquake		0.4			automatic	ak	ak
2023-09-25T22:44:58.930Z	58.16866667	-155.385	1.62	-0.55	ml	9	76		0.08	av	av92058186	2023-09-26T22:28:29.770Z	86 km NW of Karluk, Alaska	earthquake	0.22	0.81	0.136798012	9	reviewed	av	av
2023-09-25T22:41:19.660Z	17.91083333	-66.84216667	11.04	2.51	md	16	214	0.07298	0.08	pr	pr71425928	2023-09-25T22:55:28.270Z	8 km SE of Maria Antonia, Puerto Rico	earthquake	0.66	0.35	0.123629128	6	reviewed	pr	pr
2023-09-25T22:41:17.260Z	33.2723333	-116.7778333	13.61	0.86	ml	28	49	0.03962	0.13	ci	ci40572448	2023-09-25T23:14:15.961Z	4 km NNW of Lake Henshaw, CA	earthquake	0.21	0.53	0.134	22	reviewed	ci	ci
2023-09-25T22:40:38.110Z	17.89866667	-66.84216667	11.36	2.48	md	24	219	0.08378	0.18	pr	pr71425918	2023-09-25T22:58:32.750Z	10 km SSE of Maria Antonia, Puerto Rico	earthquake	0.53	0.42	0.120034914	6	reviewed	pr	pr
2023-09-25T22:40:02.930Z	17.93916667	-66.8395	11.26	2.3	md	15	192	0.05202	0.18	pr	pr71425913	2023-09-25T22:49:06.710Z	6 km SSW of Indios, Puerto Rico	earthquake	0.71	0.55	0.182753513	5	reviewed	pr	pr
2023-09-25T22:27:33.105Z	38.5496	-119.5178	6	1.5	ml	11	115.26	0.037	0.1253	nn	nn00866338	2023-09-25T22:50:57.776Z	2 km SSW of Coleville, California	earthquake		1.1	0.05	3	reviewed	nn	nn
2023-09-25T22:04:49.394Z	58.8393	-154.8442	126.9	1.4	ml				0.36	ak	ak023cbl5ibv	2023-09-25T22:07:36.564Z	Alaska Peninsula	earthquake		0.5			automatic	ak	ak
2023-09-25T21:58:37.092Z	59.6937	-152.7455	82.3	1.5	ml				0.17	ak	ak023cbkvlnb	2023-09-25T22:00:46.501Z	Southern Alaska	earthquake		1.1			automatic	ak	ak
2023-09-25T21:55:49.330Z	39.3526649	-123.3054962	1.54	1.3	md	7	97	0.1188	0.04	nc	nc73941881	2023-09-25T21:57:25.582Z	8 km SE of Willits, CA	earthquake	0.39	8.82	0.29	5	automatic	nc	nc
2023-09-25T21:48:06.532Z	44.461	-115.195	10	2.5	ml	16	63	0.686	0.24	us	us7000ky20	2023-09-26T19:52:58.720Z	33 km NW of Stanley, Idaho	earthquake	1.91	2.012	0.081	20	reviewed	us	us
2023-09-25T21:46:45.960Z	60.0163	-139.5237	0	1.7	ml				0.92	ak	ak023cbkt2u9	2023-09-25T21:49:44.113Z	53 km NNE of Yakutat, Alaska	earthquake		0.3			automatic	ak	ak
2023-09-25T21:42:48.420Z	47.738	-113.7848333	4.89	0.87	ml	6	205	0.1977	0.04	mb	mb90028598	2023-09-27T12:47:27.880Z	20 km E of Finley Point, Montana	earthquake	0.74	5.54	0.403248613	2	reviewed	mb	mb
2023-09-25T21:42:05.940Z	38.8413315	-122.8253326	1.89	1.04	md	14	103	0.00839	0.02	nc	nc73941871	2023-09-25T21:43:40.444Z	9 km WNW of Cobb, CA	earthquake	0.26	0.47	0.13	15	automatic	nc	nc
2023-09-25T21:37:54.209Z	31.61	-104.261	6.6714	1.8	ml(texnet)	21	70	0.1	0.2	tx	tx2023svmd	2023-09-26T13:26:56.544Z	55 km NW of Toyah, Texas	earthquake	1.214100441	1.716464403	0	7	reviewed	tx	tx
2023-09-25T21:33:01.260Z	58.1795	-155.3203333	0.92	0.14	ml	11	58		0.07	av	av92058086	2023-09-26T21:47:27.200Z	85 km NW of Karluk, Alaska	earthquake	0.18	0.69	0.336336231	12	reviewed	av	av
2023-09-25T20:43:15.529Z	36.02633333	-96.54116667	0	1.87	ml	29	109	0.197961153	0.28	ok	ok2023svki	2023-09-26T15:35:10.129Z	Oklahoma	quarry blast		0.4	0.1	7	reviewed	ok	ok
2023-09-25T20:34:36.860Z	17.87666667	-66.843	11.56	1.9	md	5	243	0.1038	0.16	pr	pr71425893	2023-09-25T21:08:11.630Z	Puerto Rico region	earthquake	2.63	3.5	0.207970219	4	reviewed	pr	pr
2023-09-25T20:20:41.880Z	58.17566667	-155.3898333	2.77	-0.21	ml	10	80		0.11	av	av92057966	2023-09-26T21:35:58.400Z	Alaska Peninsula	earthquake	0.26	0.37	0.202312566	10	reviewed	av	av
2023-09-25T20:18:54.900Z	33.3265	-116.931	6.7	0.73	ml	20	54	0.06328	0.15	ci	ci40572368	2023-09-25T21:26:45.391Z	7 km WSW of Palomar Observatory, CA	earthquake	0.23	0.47	0.169	14	reviewed	ci	ci
2023-09-25T20:03:17.850Z	61.32916667	-152.2671667	-0.23	0.08	ml	8	129		0.05	av	av92057931	2023-09-26T21:30:25.160Z	Southern Alaska	earthquake	0.22	4.16	0.162448668	9	reviewed	av	av
2023-09-25T19:52:26.630Z	35.0525	-118.3521667	-0.93	1.35	ml	21	44	0.06237	0.18	ci	ci40572328	2023-09-25T21:21:44.859Z	12 km SE of Tehachapi, CA	quarry blast	0.35	31.61	0.137	20	reviewed	ci	ci
2023-09-25T19:50:19.240Z	44.28733333	-114.8223333	3.89	1.94	ml	9	88	0.7825	0.14	mb	mb90028193	2023-09-25T21:33:33.220Z	12 km NE of Stanley, Idaho	earthquake	0.39	3.58	0.374670626	10	reviewed	mb	mb
2023-09-25T19:45:25.530Z	46.53983333	-113.4435	2.97	1.08	ml	9	78		0.04	mb	mb90028223	2023-09-26T19:49:35.780Z	18 km WNW of Maxville, Montana	earthquake	0.22	0.48	0.201402749	4	reviewed	mb	mb
2023-09-25T19:35:58.520Z	19.20549965	-155.5115051	34.31000137	1.88	ml	43	71		0.119999997	hv	hv73585292	2023-09-25T19:41:29.830Z	3 km W of PÄhala, Hawaii	earthquake	0.49	0.829999983	5.15	3	automatic	hv	hv
2023-09-25T19:32:22.420Z	33.7626667	-116.104	8.11	1.07	ml	26	118	0.1036	0.11	ci	ci40572312	2023-09-25T21:08:01.791Z	11 km NE of Coachella, CA	earthquake	0.24	0.7	0.121	24	reviewed	ci	ci
2023-09-25T19:26:38.410Z	44.35933333	-112.6656667	-2.4	1.4	ml	11	100	0.2	0.13	mb	mb90028218	2023-09-26T19:48:16.290Z	31 km S of Lima, Montana	earthquake	0.38	1.46	0.240849209	13	reviewed	mb	mb
2023-09-25T19:15:56.400Z	19.80883333	-155.8725	-1.18	2.78	ml	48	102		0.36	hv	hv73585272	2023-09-26T21:13:54.044Z	14 km NE of Kalaoa, Hawaii	earthquake	0.72	0.22	0.174553966	26	reviewed	hv	hv
2023-09-25T19:14:50.266Z	65.4422	-146.4969	8.2	1.3	ml				0.75	ak	ak023cbjfcza	2023-09-25T19:17:37.749Z	northern Alaska	earthquake		0.4			automatic	ak	ak
2023-09-25T19:12:48.220Z	34.99	-118.1866667	-0.9	1.23	ml	16	58	0.1161	0.24	ci	ci40572304	2023-09-28T19:18:13.601Z	7 km S of Mojave, CA	quarry blast	0.56	31.61	0.126	15	reviewed	ci	ci
2023-09-25T19:05:58.160Z	19.14483333	-155.4773333	33.3	1.8	md	36	171		0.11	hv	hv73585262	2023-09-27T03:43:02.000Z	Island of Hawaii, Hawaii	earthquake	0.52	0.68	0.092646321	15	reviewed	hv	hv
2023-09-25T19:05:12.290Z	49.28416667	-122.6243333	0	1.73	md	7	320	0.8356	0.48	uw	uw61962176	2023-09-25T23:52:57.730Z	7 km NNW of Maple Ridge, Canada	explosion	5.05	31.61	0.128370998	2	reviewed	uw	uw
2023-09-25T19:03:09.350Z	46.00816667	-112.4651667	-2	1.51	ml	15	81	0.06223	0.09	mb	mb90028178	2023-09-26T19:42:57.920Z	5 km E of Butte, Montana	quarry blast	0.32	31.61	0.337524071	12	reviewed	mb	mb
2023-09-25T19:01:49.526Z	29.34	-97.371	2.959	2.1	ml(texnet)	14	92	0.1	0.3	tx	tx2023svha	2023-09-26T14:33:05.370Z	19 km SSE of Gonzales, Texas	earthquake	1.572117653	4.329836835	0.1	8	reviewed	tx	tx
2023-09-25T18:56:27.768Z	61.2727	-150.3633	41.6	2	ml				0.43	ak	ak023cbj2vh4	2023-09-26T05:15:29.008Z	22 km WSW of Point MacKenzie, Alaska	earthquake		0.9			automatic	ak	ak
2023-09-25T18:55:13.460Z	56.881	-158.1506667	5.6	0.01	ml	4	141		0.13	av	av92057861	2023-09-26T21:23:57.850Z	67 km NNE of Chignik, Alaska	earthquake	1.01	0.87	0.610921089	4	reviewed	av	av
2023-09-25T18:49:53.710Z	38.7885017	-122.7598343	1.21	1.56	md	24	66	0.01211	0.05	nc	nc73941841	2023-09-25T18:51:30.977Z	1 km NNW of The Geysers, CA	earthquake	0.24	0.37	0.2	27	automatic	nc	nc
2023-09-25T18:40:34.500Z	33.2076667	-116.0613333	9.41	1.49	ml	42	52	0.07794	0.14	ci	ci40572280	2023-09-25T21:00:15.930Z	10 km NE of Ocotillo Wells, CA	earthquake	0.16	0.43	0.128	22	reviewed	ci	ci
2023-09-25T18:40:08.850Z	33.213	-116.0583333	9.28	0.98	ml	16	63	0.07822	0.11	ci	ci40572272	2023-09-25T20:46:11.676Z	10 km NE of Ocotillo Wells, CA	earthquake	0.23	0.63	0.096	12	reviewed	ci	ci
2023-09-25T18:24:01.335Z	61.2485	-148.6667	26.9	1.1	ml				0.56	ak	ak023cbivyit	2023-09-25T18:25:46.995Z	26 km SSE of Knik River, Alaska	earthquake		0.2			automatic	ak	ak
2023-09-25T18:13:02.037Z	61.7781	-149.5171	5.4	0.9	ml				0.58	ak	ak023cbitlp7	2023-09-25T18:14:28.054Z	Southern Alaska	earthquake		3.8			automatic	ak	ak
2023-09-25T18:10:11.669Z	34.07033333	-97.43233333	6.31	2.51	ml	77	46	0	0.37	ok	ok2023svfh	2023-09-25T21:15:16.753Z	10 km S of Wilson, Oklahoma	earthquake		0.9	0.24	22	reviewed	ok	ok
2023-09-25T17:59:04.640Z	38.840332	-122.8246689	1.93	1.03	md	21	90	0.008626	0.02	nc	nc73941831	2023-09-25T18:00:40.544Z	9 km WNW of Cobb, CA	earthquake	0.22	0.51	0.23	22	automatic	nc	nc
2023-09-25T17:58:57.836Z	57.6482	-156.1792	2.8	1.2	ml				0.35	ak	ak023cbihxmf	2023-09-25T17:59:57.637Z	74 km E of Ugashik, Alaska	earthquake		2.1			automatic	ak	ak
2023-09-25T17:54:22.700Z	17.94566667	-66.8465	11.16	2.33	md	7	211	0.04274	0.12	pr	pr71425883	2023-09-25T18:02:55.070Z	5 km SE of Maria Antonia, Puerto Rico	earthquake	1.79	0.78	0.059618676	5	reviewed	pr	pr
2023-09-25T17:46:10.160Z	34.753	-98.45316667	0	1.41	ml	20	117	0.267247557	0.48	ok	ok2023svem	2023-09-25T17:57:44.099Z	5 km ENE of Medicine Park, Oklahoma	quarry blast		1	0.23	9	reviewed	ok	ok
2023-09-25T17:38:17.320Z	33.0221667	-116.3436667	11.13	0.81	ml	16	90	0.07541	0.11	ci	ci40572248	2023-09-25T20:39:51.728Z	24 km SW of Ocotillo Wells, CA	earthquake	0.24	0.29	0.218	7	reviewed	ci	ci
2023-09-25T17:32:16.240Z	58.17566667	-155.3745	2.57	-0.07	ml	11	69		0.06	av	av92057821	2023-09-26T21:12:36.360Z	86 km NW of Karluk, Alaska	earthquake	0.2	0.31	0.144735631	11	reviewed	av	av
2023-09-25T17:28:09.099Z	34.06483333	-97.43133333	1.6	1.11	ml	27	130	0.177265215	0.29	ok	ok2023svdx	2023-09-26T15:14:33.154Z	Oklahoma	earthquake		1.3	0.31	3	reviewed	ok	ok
2023-09-25T17:27:34.149Z	61.0599	-151.061	64	1.4	ml				0.52	ak	ak023cbib8li	2023-09-25T17:29:23.117Z	4 km ESE of Tyonek, Alaska	earthquake		1.2			automatic	ak	ak
2023-09-25T17:27:00.840Z	38.8143349	-122.814003	2.95	1.03	md	14	53	0.009553	0.02	nc	nc73941826	2023-09-25T17:28:35.561Z	6 km NW of The Geysers, CA	earthquake	0.35	0.87	0.21	16	automatic	nc	nc
2023-09-25T17:17:25.519Z	65.2985	-157.9759	0.3	2.2	ml				0.37	ak	ak023cbi92rr	2023-09-25T17:20:15.249Z	48 km NNW of Koyukuk, Alaska	earthquake		0.3			automatic	ak	ak
2023-09-25T17:17:19.048Z	28.796	-98.457	4.2796	2.5	ml(texnet)	26	65	0	0.3	tx	tx2023svdn	2023-09-26T19:45:11.505Z	4 km E of Christine, Texas	earthquake	1.39279251	1.817884593	0	7	reviewed	tx	tx
2023-09-25T17:15:18.710Z	35.1956667	-118.1265	7.71	1.02	ml	15	60	0.0737	0.1	ci	ci40572240	2023-09-25T20:37:05.569Z	15 km WNW of California City, CA	earthquake	0.2	0.57	0.089	12	reviewed	ci	ci
2023-09-25T17:06:32.041Z	61.8	-150.6474	51.6	1.1	ml				0.37	ak	ak023cbi6qec	2023-09-25T17:08:32.717Z	29 km NNW of Susitna, Alaska	earthquake		2			automatic	ak	ak
2023-09-25T17:03:19.290Z	17.9885	-66.85416667	11.53	2.5	md	4	164	0.02737	0.18	pr	pr71425878	2023-09-25T17:19:51.500Z	3 km SE of Palomas, Puerto Rico	earthquake	4.72	2.14	0.241869395	3	reviewed	pr	pr
2023-09-25T17:02:45.490Z	57.64883333	-156.1338333	-0.09	2.32	ml	8	215		0.16	av	av92057796	2023-09-26T22:27:00.350Z	Alaska Peninsula	earthquake	0.61	2.87	0.371806324	9	reviewed	av	av
2023-09-25T17:02:40.061Z	57.6633	-156.1812	2.7	2.1	ml				0.77	ak	ak023cbi5w5i	2023-09-26T21:04:12.280Z	74 km ENE of Ugashik, Alaska	earthquake		0.5			automatic	ak	ak
2023-09-25T17:02:36.750Z	35.6746667	-117.5553333	9.4	1.4	ml	22	76	0.09044	0.1	ci	ci40572224	2023-09-25T20:28:26.900Z	12 km ENE of Ridgecrest, CA	earthquake	0.18	0.5	0.104	13	reviewed	ci	ci
2023-09-25T16:55:49.390Z	19.15449905	-155.4991608	34.40000153	1.91999996	md	37	128		0.109999999	hv	hv73585192	2023-09-25T16:59:01.680Z	5 km SSW of PÄhala, Hawaii	earthquake	0.68	1	1.19000006	14	automatic	hv	hv
2023-09-25T16:53:09.280Z	53.918	-166.7085	1.95	-0.54	ml	4	142		0.23	av	av92057781	2023-09-26T20:58:19.090Z	11 km WNW of Dutch Harbor, Alaska	earthquake	0.65	2.25	0.189127993	4	reviewed	av	av
2023-09-25T16:51:19.000Z	38.8263321	-122.8071671	-0.16	1.11	md	21	75	0.003709	0.09	nc	nc73941796	2023-09-25T17:01:33.257Z	7 km NW of The Geysers, CA	earthquake	0.21	0.44	0.17	21	automatic	nc	nc
2023-09-25T16:49:27.827Z	31.678	-104.535	7.8283	2.2	ml(texnet)	32	80	0	0.2	tx	tx2023svcp	2023-09-26T11:14:35.768Z	57 km SSW of Whites City, New Mexico	earthquake	1.167885068	0.858906792	0.1	18	reviewed	tx	tx
2023-09-25T16:45:45.880Z	38.8344994	-122.8188324	1.46	0.84	md	13	81	0.01303	0.01	nc	nc73941791	2023-09-25T16:47:20.275Z	8 km NW of The Geysers, CA	earthquake	0.29	0.72	0.26	15	automatic	nc	nc
2023-09-25T16:44:19.110Z	58.1675	-155.3878333	2.08	-0.13	ml	11	77		0.07	av	av92057761	2023-09-26T20:46:27.510Z	86 km NW of Karluk, Alaska	earthquake	0.21	0.49	0.141949407	11	reviewed	av	av
2023-09-25T16:43:59.680Z	35.6638333	-117.4883333	5.89	1.35	ml	17	69	0.05264	0.1	ci	ci40572200	2023-09-25T20:24:24.498Z	14 km SSW of Searles Valley, CA	earthquake	0.21	0.54	0.113	13	reviewed	ci	ci
2023-09-25T16:42:01.180Z	17.95483333	-66.84383333	12.06	2.47	md	7	207	0.03926	0.11	pr	pr71425868	2023-09-25T16:57:02.100Z	5 km SSW of Indios, Puerto Rico	earthquake	0.75	0.51	0.180713256	5	reviewed	pr	pr
2023-09-25T16:33:40.427Z	62.1329	-150.3026	53.1	1.3	ml				0.41	ak	ak023cbhr3on	2023-09-25T16:36:12.423Z	20 km S of Trapper Creek, Alaska	earthquake		1.3			automatic	ak	ak
2023-09-25T16:27:43.250Z	17.98066667	-66.84966667	11.78	2.32	md	6	185	0.02871	0.21	pr	pr71425863	2023-09-25T16:44:09.590Z	3 km WSW of Indios, Puerto Rico	earthquake	3.84	1.73	0.007545918	3	reviewed	pr	pr
2023-09-25T16:09:34.350Z	52.06783333	-176.0086667	6.71	0.89	ml	6	198		0.17	av	av92057736	2023-09-26T20:42:31.360Z	48 km ENE of Adak, Alaska	earthquake	0.73	1.01	0.215279145	6	reviewed	av	av
2023-09-25T16:07:40.180Z	52.063	-176.012	6	1.05	ml	6	189		0.16	av	av91116713	2023-09-26T20:38:04.330Z	47 km ENE of Adak, Alaska	earthquake	0.68	0.96	0.183066642	6	reviewed	av	av
2023-09-25T16:06:31.860Z	36.8858337	-121.6263351	-0.13	1.81	md	13	78	0.02759	0.31	nc	nc73941776	2023-09-25T16:08:04.492Z	2 km ESE of Aromas, CA	earthquake	0.57	2.12	0.15	7	automatic	nc	nc
2023-09-25T16:04:20.000Z	34.2065	-116.4328333	8.95	1.66	ml	49	45	0.02446	0.11	ci	ci40572168	2023-09-25T20:18:51.470Z	10 km N of Yucca Valley, CA	earthquake	0.12	0.28	0.127	27	reviewed	ci	ci
2023-09-25T16:00:20.410Z	17.97483333	-66.85533333	10.91	2.22	md	6	195	0.02277	0.12	pr	pr71425858	2023-09-25T16:13:59.010Z	3 km E of Maria Antonia, Puerto Rico	earthquake	2.5	1.11	0.006269609	3	reviewed	pr	pr
2023-09-25T16:00:12.820Z	19.33316667	-155.1435	1.25	3.02	ml	48	91		0.17	hv	hv73585172	2023-09-25T22:14:15.892Z	14 km S of Fern Forest, Hawaii	earthquake	0.26	0.33	0.176328479	42	reviewed	hv	hv
2023-09-25T15:54:44.890Z	52.07366667	-176.0021667	4.7	1.93	ml	7	212		0.09	av	av92057711	2023-09-26T19:55:58.310Z	48 km ENE of Adak, Alaska	earthquake	0.46	0.36	0.241256391	7	reviewed	av	av
2023-09-25T15:54:22.780Z	52.04233333	-176.0221667	4.29	0.93	ml	5	157		0.26	av	av91116698	2023-09-26T19:59:09.130Z	46 km ENE of Adak, Alaska	earthquake	0.96	1.77	0.211097412	5	reviewed	av	av
2023-09-25T15:51:04.930Z	59.8971	-153.1359	118.9	1.8	ml				0.12	ak	ak023cbh9gbh	2023-09-25T16:22:20.477Z	55 km ENE of Pedro Bay, Alaska	earthquake		0.9			automatic	ak	ak
